lag,mean,std
49,0.22891056016444516,0.0595680376024349
50,0.22226032221224168,0.061022841089391884
51,0.21639960240613215,0.06098088382479686
52,0.20999389287771744,0.06170805344234325
53,0.20445073049478324,0.06212299678307273
54,0.2014987286050358,0.061750034469652014
55,0.19670514061997005,0.06112478098726655
56,0.19316030854703217,0.06053738079042913
57,0.1917994360271762,0.06084502916448812
58,0.1909299617287678,0.06198364439304811
59,0.19300720199817845,0.06247172279990554
60,0.19425990157321124,0.06488392302075259
61,0.19533285019379895,0.06652457228825692
62,0.19600805910003574,0.06931309730011258
63,0.19739154802679792,0.07118811011865203
64,0.19752267423843564,0.07313121992243574
65,0.19782148158185328,0.0753821109887888
66,0.19767193462018312,0.07704931490642551
67,0.1975769840392683,0.07637391690315026
68,0.19594354012941295,0.07606107203514126
69,0.19469164030022673,0.07403866937507787
70,0.19379243911038346,0.07273871215934341
71,0.19277847285751887,0.07213242728791987
72,0.19202153847514764,0.07105065081877877
73,0.19279237880888925,0.07038856824820347
74,0.1952555390973013,0.07041425488309862
75,0.1954839445022563,0.06938746666564734
76,0.19724039098386398,0.0681498977463106
77,0.19941251998663612,0.06687725038704198
78,0.2020275404196718,0.06530001445973677
79,0.2050605010234872,0.06397762688399426
80,0.20857928294066455,0.062432273949618554
81,0.21413619025509867,0.06096109531875115
82,0.21896371278563637,0.0600435406497688
83,0.22573235062800584,0.05749808429637475
84,0.23212470234272994,0.05471903039129038
85,0.23914089899497643,0.05476450363238482
86,0.24642785327248146,0.05512065785435519
87,0.2517678746090581,0.05569278657423899
88,0.25611683878889957,0.055228517858819194
89,0.2595184348500604,0.05491647147097421
90,0.26121498595668274,0.055742051406327
91,0.26136634919511414,0.05581918755469356
92,0.2605939711308738,0.05640483671372127
93,0.25809370564005596,0.05750768384666261
94,0.25407616284515167,0.056214660823555765
95,0.2487114813257763,0.056267163024419954
96,0.24303404670816728,0.05699313123373387
