feature,pfi_pct
gwl_lag_6h,64.79055771442287
trend_component,28.77435256898494
gwl_diff_24h,2.2705650028304323
status_IME,1.341476498711358
earth_tide_nm/s2,0.9889550684256516
weekday,0.8030092617676984
pumping_sum_7d,0.74002312609602
baro_ig_mH2O,0.42494961821422994
status_FEF,0.3123717331448676
rain_sum_7d,0.0685464024647075
rain_mm_30min,-0.0012186826883207377
status_IBZ,-0.5135883123744667
