lag,mean,std
6,0.22322046911132865,0.06341498987609942
7,0.22068246131175956,0.0630354699689399
8,0.2201026443591258,0.06539808857408629
9,0.22121999003160414,0.06771896136664561
10,0.22386591191929534,0.07051539859952473
11,0.22658731379486188,0.072854866052972
12,0.22948695197113161,0.07536102882869161
13,0.2305630986818738,0.07860403071728649
14,0.2311239634754826,0.08152642850574465
15,0.2316801703980118,0.08405889342066132
16,0.2312686247932357,0.0862593280086568
17,0.2291948007679044,0.08766377882687591
18,0.22640770364677465,0.08840745018661804
19,0.22272395255778354,0.08742264603665116
20,0.21858825217235753,0.08562307479133531
21,0.21258202965215803,0.08404819689301862
22,0.2081120406663463,0.08131526463804177
23,0.20389988053436148,0.07885544928958484
24,0.2009100090712211,0.07722317136937543
25,0.19856362269470482,0.07510275347059438
26,0.19723155574402393,0.07338962278810467
27,0.19670145320732196,0.07140024424132195
28,0.19799120528788763,0.07076096764799629
29,0.20049700695421188,0.06974261206752425
30,0.20427282354542622,0.0684546547915611
31,0.20902984968321459,0.06809609832539264
32,0.2160375774274524,0.06724227549039244
33,0.22332443806002936,0.06713246988205898
34,0.23214517628827003,0.06646679737204321
35,0.2411491189152505,0.06630821558791096
36,0.2501704930465795,0.06585993929372234
37,0.25952465958898446,0.06546651936330715
38,0.2676138030229642,0.06457606604063394
39,0.2731467543450202,0.06287729137542941
40,0.27631528259300087,0.06165165949285627
41,0.2786920373558932,0.0600133034800817
42,0.2794857493653712,0.05843442065235678
43,0.2793737252089013,0.05720816123914493
44,0.27825100546547166,0.05742228494029902
45,0.27475214024246086,0.057789925647691295
46,0.27032639291747057,0.058474511299682494
47,0.2655594326953813,0.05877241127093467
48,0.26060952741856636,0.05951054158796317
49,0.2561261634655815,0.06030685248578333
50,0.2514350242649651,0.06109028272073945
51,0.24691096607608784,0.06110308303967985
52,0.24214621507977113,0.06267381550952866
53,0.23697311001715046,0.06283002806786527
54,0.23228990531124616,0.06285376158356862
55,0.22701908845793453,0.0630435423522631
56,0.22399730477079846,0.06417042706538893
57,0.22310895843168105,0.06646377229214626
58,0.22345303361806934,0.06942618325589195
