lag,mean,std
-25,0.2268026003768673,0.0728307939290561
-24,0.2349272010900121,0.07441232125468261
-23,0.2436390008980262,0.07529264376112647
-22,0.25562204648567743,0.0773296276316599
-21,0.26604484673791673,0.07690653994768647
-20,0.2731091975939919,0.07616411880365252
-19,0.27826923968135775,0.07496494117105633
-18,0.2817933685603026,0.07283109423622856
-17,0.2831025128253974,0.07203410897706157
-16,0.2826247322952168,0.0709079509207386
-15,0.28132477673117484,0.07134367631738174
-14,0.278348073070956,0.07060899510779972
-13,0.273827050426694,0.07001855508525567
-12,0.2661673500415103,0.0696494582557584
-11,0.2596645483274231,0.06927141239890605
-10,0.2532487522723427,0.06986685934987219
-9,0.24659743344463414,0.06905404429118805
-8,0.24077043746744917,0.06889855855196445
-7,0.2364276774556121,0.06883090297190955
-6,0.23287953618573887,0.06857541152668566
-5,0.22701181176530966,0.06815789731403146
-4,0.22060859589249276,0.06826939511424317
-3,0.21781999990570897,0.06903539916968805
-2,0.21837647105567698,0.07053816081096503
-1,0.22284724378958923,0.0717658862719222
0,0.22795891478073552,0.07235925618290909
1,0.23373181966368733,0.07266475245806153
2,0.23962407757070056,0.07208559304337787
3,0.24482622294215456,0.0713672429122095
4,0.24851605715224548,0.07046594185378392
5,0.250556645446317,0.07067935672431727
6,0.25144437199234637,0.07065895636671844
7,0.24954235090327934,0.07012068536632118
8,0.24618317987818733,0.07061888258303439
9,0.24189478619427585,0.06982478397165098
10,0.23606619298724932,0.06935315852588109
11,0.2296534704645667,0.06887783338233616
12,0.22360969309373632,0.06839844806825364
13,0.21955316483794296,0.06881885098322552
14,0.216573891737505,0.06853071226252475
15,0.21462342582270155,0.06879411224187035
16,0.21290283460543272,0.06840125393954898
17,0.2138135501077858,0.06753251957759548
18,0.21584167217221634,0.06742877884949901
19,0.21856039568779695,0.0672671915832381
20,0.22326808169408416,0.06726248063421518
21,0.22801913292972306,0.06749881684189953
22,0.23558135952003909,0.06760458388315792
23,0.2441392707499052,0.06706459713127423
24,0.25339665919496096,0.06567847610068576
25,0.2629740696285364,0.06508208332564877
26,0.27534367421844064,0.06532783640293185
27,0.28510446900955516,0.06527832946025565
28,0.2914997754940154,0.06521688242620258
29,0.2945537956743416,0.06476702369598729
30,0.2953276341858091,0.0646407314875874
31,0.29454710553924496,0.0642598516216691
32,0.2930660405190869,0.06445637442287526
33,0.29078983601307445,0.06514904597286121
34,0.28719216307112616,0.0653687176359526
35,0.2816327616726433,0.06720572226046329
36,0.2728825371334199,0.06858603690567715
37,0.2650992516236912,0.06873385749295119
38,0.25888118848037417,0.06960001779712224
39,0.2540251778576721,0.06873695859584363
40,0.24805854502241323,0.06913657700781908
41,0.24343222481450955,0.06896697279756735
42,0.23901697707539787,0.06959656559255004
43,0.23341266900185917,0.06989163716326242
44,0.22744113758290174,0.0695015544210565
45,0.22348494493009616,0.06901134524683132
46,0.22315657812924514,0.07108785025720311
47,0.22574840732011286,0.07266650085008694
48,0.2294153429681713,0.07551995105621179
49,0.23154545412940272,0.07820650143372376
50,0.233627273252039,0.08241028289215054
51,0.23581769098802854,0.08607601084984913
52,0.23526665028018348,0.09067479542375426
53,0.23486934004452684,0.09424169056601091
54,0.23386311250335226,0.09695674885105753
55,0.23148989572793166,0.09775728902646227
56,0.22790454951060968,0.09753859909620673
57,0.22315221514377517,0.09607619955755337
58,0.21851581829161543,0.09404489790871094
59,0.21295087788303318,0.09146599776054443
60,0.20684834419060869,0.08815584235797545
61,0.20434488367629963,0.0860436386554297
62,0.20243611339813442,0.08275670937559491
63,0.20130215797109424,0.08022045602890912
64,0.20018154715827668,0.0771338209185516
65,0.2009476015444528,0.07498586605771752
66,0.20342646287632143,0.07304314632196794
67,0.20704311088732688,0.07083333117844721
68,0.2118893242075146,0.06726253933403332
69,0.2186681893224397,0.06525010713299116
70,0.22603261828656743,0.06340647229498392
71,0.23473283441727288,0.06190631053175513
72,0.24344540322846114,0.060872660892905626
73,0.25239798393942364,0.05990439574184205
74,0.26336336311366915,0.06040638525860923
75,0.2716417736354271,0.06030592802008656
76,0.27740841051001636,0.05950628891758775
77,0.28063749292821466,0.0592610419201605
78,0.2829409214302162,0.0585572495481558
79,0.28258491714915746,0.0579759972198223
80,0.28149161567018405,0.05800003515666568
81,0.2794731278300278,0.05931012678434819
82,0.27506938843214856,0.059222330046746915
83,0.2697411630902688,0.060727975418773644
84,0.2616342497738575,0.06220457025050317
85,0.2540080880073323,0.06341293505825464
86,0.2475643822921118,0.06462689545072015
87,0.2412121777814602,0.06374683475735604
88,0.2348072326269528,0.06456269685307668
89,0.22980770291333535,0.06509570622070723
90,0.22560945646512978,0.06516131954736454
91,0.2205557784245191,0.06495761209928454
92,0.21548949914836346,0.06475214092568587
93,0.21263885952716963,0.06434101380137272
94,0.21038550707529838,0.06644535004894378
95,0.21225290629139482,0.06795242873046925
96,0.21417869981998844,0.07100752909493417
