date_time,residual
2025-07-08 09:30:00,0.6411454725296806
2025-07-08 10:00:00,0.6245522192289772
2025-07-08 10:30:00,0.6113389564040723
2025-07-08 11:00:00,0.5998775919018575
2025-07-08 11:30:00,0.5848284053480346
2025-07-08 12:00:00,0.5769882465635177
2025-07-08 12:30:00,0.5676781755874147
2025-07-08 13:00:00,0.5510968734054615
2025-07-08 13:30:00,0.5427936412991623
2025-07-08 14:00:00,0.543225036350456
2025-07-08 14:30:00,0.5413056760773141
2025-07-08 15:00:00,0.5428689686233703
2025-07-08 15:30:00,0.5449671251768811
2025-07-08 16:00:00,0.5468620986344321
2025-07-08 16:30:00,0.5455648891388498
2025-07-08 17:00:00,0.5438428106743416
2025-07-08 17:30:00,0.5387441601521097
2025-07-08 18:00:00,0.53489191906261
2025-07-08 18:30:00,0.5287564723512901
2025-07-08 19:00:00,0.5196101620047293
2025-07-08 19:30:00,0.5096927592388534
2025-07-08 20:00:00,0.502041312047893
2025-07-08 20:30:00,0.4931050642722399
2025-07-08 21:00:00,0.4852375263171065
2025-07-08 21:30:00,0.4801033576879643
2025-07-08 22:00:00,0.4770131509177551
2025-07-08 22:30:00,0.4708166100667972
2025-07-08 23:00:00,0.47059111177892987
2025-07-08 23:30:00,0.47133998652097153
2025-07-09 00:00:00,0.4812991637496111
2025-07-09 00:30:00,0.48892021316131906
2025-07-09 01:00:00,0.49940769940784024
2025-07-09 01:30:00,0.5131146539361366
2025-07-09 02:00:00,0.5301599770266332
2025-07-09 02:30:00,0.5448828480691157
2025-07-09 03:00:00,0.5629971347933038
2025-07-09 03:30:00,0.5773652406796854
2025-07-09 04:00:00,0.5967944991745422
2025-07-09 04:30:00,0.6082441128338285
2025-07-09 05:00:00,0.615895019890305
2025-07-09 05:30:00,0.6137787951491775
2025-07-09 06:00:00,0.6137915278042048
2025-07-09 06:30:00,0.6087750300754671
2025-07-09 07:00:00,0.5965841442255861
2025-07-09 07:30:00,0.589189142297573
2025-07-09 08:00:00,0.5771191392412076
2025-07-09 08:30:00,0.5623619179546968
2025-07-09 09:00:00,0.5449428568524075
2025-07-09 09:30:00,0.5264549559478127
2025-07-09 10:00:00,0.5159905963382663
2025-07-09 10:30:00,0.5000507774641894
2025-07-09 11:00:00,0.48476980350050436
2025-07-09 11:30:00,0.4756052431547566
2025-07-09 12:00:00,0.47201549550089883
2025-07-09 12:30:00,0.4754945639299768
2025-07-09 13:00:00,0.4778679081565955
2025-07-09 13:30:00,0.48564301494376316
2025-07-09 14:00:00,0.49359176490014844
2025-07-09 14:30:00,0.5020616880229012
2025-07-09 15:00:00,0.5138854458978654
2025-07-09 15:30:00,0.5238296376293898
2025-07-09 16:00:00,0.5306026476247596
2025-07-09 16:30:00,0.5364408989149085
2025-07-09 17:00:00,0.5412674882181427
2025-07-09 17:30:00,0.5415224374958316
2025-07-09 18:00:00,0.5440488240075161
2025-07-09 18:30:00,0.5406298844519797
2025-07-09 19:00:00,0.5328333139859036
2025-07-09 19:30:00,0.5297667253798286
2025-07-09 20:00:00,0.5223275268279424
2025-07-09 20:30:00,0.5181056211003123
2025-07-09 21:00:00,0.5157005131352159
2025-07-09 21:30:00,0.5166881570368589
2025-07-09 22:00:00,0.5175570286248985
2025-07-09 22:30:00,0.5236009645391144
2025-07-09 23:00:00,0.5298959836157708
2025-07-09 23:30:00,0.5387882236946275
2025-07-10 00:00:00,0.5507032354117323
2025-07-10 00:30:00,0.5617708255657687
2025-07-10 01:00:00,0.5785677268133171
2025-07-10 01:30:00,0.5967362394454425
2025-07-10 02:00:00,0.616979430458461
2025-07-10 02:30:00,0.637197918502868
2025-07-10 03:00:00,0.6588026931803692
2025-07-10 03:30:00,0.6770552101153307
2025-07-10 04:00:00,0.6991793748223749
2025-07-10 04:30:00,0.7170841283624654
2025-07-10 05:00:00,0.7296603722323836
2025-07-10 05:30:00,0.7312723108099295
2025-07-10 06:00:00,0.7340116515992552
2025-07-10 06:30:00,0.733371523885872
2025-07-10 07:00:00,0.7263283210631544
2025-07-10 07:30:00,0.7167408029439533
2025-07-10 08:00:00,0.7060910912289851
2025-07-10 08:30:00,0.6922798688310041
2025-07-10 09:00:00,0.676570272580379
2025-07-10 09:30:00,0.6597388899121417
2025-07-10 10:00:00,0.6446321298284952
2025-07-10 10:30:00,0.6297583401586824
2025-07-10 11:00:00,0.6166957311813719
2025-07-10 11:30:00,0.6032308510641271
2025-07-10 12:00:00,0.5950567175372394
2025-07-10 12:30:00,0.581245127087481
2025-07-10 13:00:00,0.5693629446323607
2025-07-10 13:30:00,0.5610884042004098
2025-07-10 14:00:00,0.5611161132631715
2025-07-10 14:30:00,0.5645419909579767
2025-07-10 15:00:00,0.571066429658444
2025-07-10 15:30:00,0.5765212178078203
2025-07-10 16:00:00,0.5838327865005439
2025-07-10 16:30:00,0.5832532013068961
2025-07-10 17:00:00,0.5880037688033393
2025-07-10 17:30:00,0.5897064823980225
2025-07-10 18:00:00,0.590068783165131
2025-07-10 18:30:00,0.5870283534997309
2025-07-10 19:00:00,0.5840439592524755
2025-07-10 19:30:00,0.576721623353035
2025-07-10 20:00:00,0.5722447263067543
2025-07-10 20:30:00,0.5657634515581562
2025-07-10 21:00:00,0.5603194141813592
2025-07-10 21:30:00,0.5579947767948754
2025-07-10 22:00:00,0.5557171224109521
2025-07-10 22:30:00,0.5554549291653328
2025-07-10 23:00:00,0.5575192491381542
2025-07-10 23:30:00,0.5610211642301959
2025-07-11 00:00:00,0.5670183045120862
2025-07-11 00:30:00,0.5771539133291692
2025-07-11 01:00:00,0.5893773989965423
2025-07-11 01:30:00,0.6064942398194204
2025-07-11 02:00:00,0.6251905908012478
2025-07-11 02:30:00,0.6458859640951355
2025-07-11 03:00:00,0.664802164628612
2025-07-11 03:30:00,0.6857761529533146
2025-07-11 04:00:00,0.7104907065167585
2025-07-11 04:30:00,0.7286341305868884
2025-07-11 05:00:00,0.742259940482981
2025-07-11 05:30:00,0.7503350484205202
2025-07-11 06:00:00,0.7530632567407958
2025-07-11 06:30:00,0.7540034854866082
2025-07-11 07:00:00,0.7495998739650642
2025-07-11 07:30:00,0.7436800100687879
2025-07-11 08:00:00,0.7359407239467841
2025-07-11 08:30:00,0.7213293756235455
2025-07-11 09:00:00,0.7022785769376725
2025-07-11 09:30:00,0.6859087599268867
2025-07-11 10:00:00,0.6679676228924825
2025-07-11 10:30:00,0.6551257768153862
2025-07-11 11:00:00,0.6371959868279506
2025-07-11 11:30:00,0.6233597587972581
2025-07-11 12:00:00,0.6056598729667537
2025-07-11 12:30:00,0.5866252884991741
2025-07-11 13:00:00,0.5642225276627624
2025-07-11 13:30:00,0.5545146132347658
2025-07-11 14:00:00,0.5480096572019346
2025-07-11 14:30:00,0.5468735429364151
2025-07-11 15:00:00,0.5497915859234017
2025-07-11 15:30:00,0.5525108020888378
2025-07-11 16:00:00,0.5582713562345836
2025-07-11 16:30:00,0.5596421191843244
2025-07-11 17:00:00,0.5633441156484658
2025-07-11 17:30:00,0.5684362871019579
2025-07-11 18:00:00,0.5695038579236535
2025-07-11 18:30:00,0.5703733856912199
2025-07-11 19:00:00,0.5645123732089332
2025-07-11 19:30:00,0.5642505179223325
2025-07-11 20:00:00,0.5575324892479898
2025-07-11 20:30:00,0.5546623213950665
2025-07-11 21:00:00,0.551276179137588
2025-07-11 21:30:00,0.5470098895442712
2025-07-11 22:00:00,0.5429857005047363
2025-07-11 22:30:00,0.5387036165162935
2025-07-11 23:00:00,0.5351901460409714
2025-07-11 23:30:00,0.5382029702758908
2025-07-12 00:00:00,0.5434873035529688
2025-07-12 00:30:00,0.5498461311736684
2025-07-12 01:00:00,0.5600143054947133
2025-07-12 01:30:00,0.5723477942246977
2025-07-12 02:00:00,0.5889894518157801
2025-07-12 02:30:00,0.6071069731692087
2025-07-12 03:00:00,0.6271269050631036
2025-07-12 03:30:00,0.6444734403932495
2025-07-12 04:00:00,0.6685058186180117
2025-07-12 04:30:00,0.6906024504362973
2025-07-12 05:00:00,0.7109407007514701
2025-07-12 05:30:00,0.7282374119658832
2025-07-12 06:00:00,0.7508353812020472
2025-07-12 06:30:00,0.7606574955719072
2025-07-12 07:00:00,0.7663353166115245
2025-07-12 07:30:00,0.7653376618798275
2025-07-12 08:00:00,0.7636718216365439
2025-07-12 08:30:00,0.7588017870858299
2025-07-12 09:00:00,0.748886928480335
2025-07-12 09:30:00,0.73806389227537
2025-07-12 10:00:00,0.7256028312939318
2025-07-12 10:30:00,0.7117875326279224
2025-07-12 11:00:00,0.6932586335390907
2025-07-12 11:30:00,0.6809879354577397
2025-07-12 12:00:00,0.6765384048531762
2025-07-12 12:30:00,0.6714836633054251
2025-07-12 13:00:00,0.6727472692341308
2025-07-12 13:30:00,0.6756922942785151
2025-07-12 14:00:00,0.6809486555149982
2025-07-12 14:30:00,0.6891989398156566
2025-07-12 15:00:00,0.69816302712126
2025-07-12 15:30:00,0.7050752445374546
2025-07-12 16:00:00,0.7142303392546214
2025-07-12 16:30:00,0.7268646830664887
2025-07-12 17:00:00,0.737910791759508
2025-07-12 17:30:00,0.7542182743805332
2025-07-12 18:00:00,0.7665837342750708
2025-07-12 18:30:00,0.7717414041050379
2025-07-12 19:00:00,0.7806108429481267
2025-07-12 19:30:00,0.7874715886024619
2025-07-12 20:00:00,0.7893656368181061
2025-07-12 20:30:00,0.78927547644904
2025-07-12 21:00:00,0.7875038524846394
2025-07-12 21:30:00,0.7870832113851816
2025-07-12 22:00:00,0.7836718108662206
2025-07-12 22:30:00,0.7811120587565417
2025-07-12 23:00:00,0.7801596230692858
2025-07-12 23:30:00,0.7801209731500529
2025-07-13 00:00:00,0.7802524458078157
2025-07-13 00:30:00,0.7835207846151166
2025-07-13 01:00:00,0.7919794072500341
2025-07-13 01:30:00,0.7999512099335417
2025-07-13 02:00:00,0.8133198628814124
2025-07-13 02:30:00,0.8253967940472591
2025-07-13 03:00:00,0.8399336519784306
2025-07-13 03:30:00,0.860457962774408
2025-07-13 04:00:00,0.8768573593635203
2025-07-13 04:30:00,0.8987919351953872
2025-07-13 05:00:00,0.9158279008545729
2025-07-13 05:30:00,0.9349249051572204
2025-07-13 06:00:00,0.9497942096646852
2025-07-13 06:30:00,0.9673802482311384
2025-07-13 07:00:00,0.9764222361586183
2025-07-13 07:30:00,0.9873193439709027
2025-07-13 08:00:00,0.9973771205692263
2025-07-13 08:30:00,1.0030770735596022
2025-07-13 09:00:00,1.0079182603092447
2025-07-13 09:30:00,1.0111638807353645
2025-07-13 10:00:00,1.0080288608868933
2025-07-13 10:30:00,1.0120915636067045
2025-07-13 11:00:00,1.0124702123308924
2025-07-13 11:30:00,1.0148740283439182
2025-07-13 12:00:00,1.0172364717017992
2025-07-13 12:30:00,1.0215335898680629
2025-07-13 13:00:00,1.0252276293067608
2025-07-13 13:30:00,1.0334355188571112
2025-07-13 14:00:00,1.042450810506624
2025-07-13 14:30:00,1.0556454803479767
2025-07-13 15:00:00,1.0703095393111284
2025-07-13 15:30:00,1.0819941631326229
2025-07-13 16:00:00,1.097880050107869
2025-07-13 16:30:00,1.1133603253196938
2025-07-13 17:00:00,1.1295506325170235
2025-07-13 17:30:00,1.1426684413653083
2025-07-13 18:00:00,1.1554153321713438
2025-07-13 18:30:00,1.1680135829677454
2025-07-13 19:00:00,1.1767794254631008
2025-07-13 19:30:00,1.1847300386288835
2025-07-13 20:00:00,1.1923570266070904
2025-07-13 20:30:00,1.197847567859826
2025-07-13 21:00:00,1.1990457337674942
2025-07-13 21:30:00,1.198052520743519
2025-07-13 22:00:00,1.1987181843106063
2025-07-13 22:30:00,1.1959562546740714
2025-07-13 23:00:00,1.1937058238476264
2025-07-13 23:30:00,1.1899757098174186
2025-07-14 00:00:00,1.1900735802012261
2025-07-14 00:30:00,1.1894766137779105
2025-07-14 01:00:00,1.1930323742729194
2025-07-14 01:30:00,1.1957643167793033
2025-07-14 02:00:00,1.2059956632823523
2025-07-14 02:30:00,1.2156593302108958
2025-07-14 03:00:00,1.2272575108737236
2025-07-14 03:30:00,1.2434618461756062
2025-07-14 04:00:00,1.2613473133197945
2025-07-14 04:30:00,1.2787059114110861
2025-07-14 05:00:00,1.2907587055324161
2025-07-14 05:30:00,1.2991545120954056
2025-07-14 06:00:00,1.3064681144820938
2025-07-14 06:30:00,1.3072049950516726
2025-07-14 07:00:00,1.310693202823131
2025-07-14 07:30:00,1.3097768472395737
2025-07-14 08:00:00,1.3021867638306248
2025-07-14 08:30:00,1.2964418224379342
2025-07-14 09:00:00,1.2823580044378127
2025-07-14 09:30:00,1.272885234678002
2025-07-14 10:00:00,1.2575007412462802
2025-07-14 10:30:00,1.2426462547316266
2025-07-14 11:00:00,1.2232089728506308
2025-07-14 11:30:00,1.2071583763060396
2025-07-14 12:00:00,1.1890767794076402
2025-07-14 12:30:00,1.1680681194517613
2025-07-14 13:00:00,1.1443727048632182
2025-07-14 13:30:00,1.1285689360731075
2025-07-14 14:00:00,1.11490481687761
2025-07-14 14:30:00,1.1086377526133402
2025-07-14 15:00:00,1.1104090841497225
2025-07-14 15:30:00,1.1128872158052614
2025-07-14 16:00:00,1.1173365389204732
2025-07-14 16:30:00,1.1229328522294304
2025-07-14 17:00:00,1.1299869299417677
2025-07-14 17:30:00,1.1387054769389573
